n,k,q,alpha,beta,rmax,weight_factor,budgets,enum_version,repair_algorithm,trial,seed,timestamp,m_pair_target,n_iter,max_trials_enum,gen_time_s,posterior_time_s,qhat_time_s,repair_time_s,total_time_s,rows_correct_full,rows_correct_support_only,n_rows_total,gv_bound,target_weight_used,uniqueness_guaranteed_gv,iters_used,enum_failures,pairs_recovered,pairs_correct,avg_active_error_dim,max_active_error_dim,frac_r_le_rmax,avg_v_weight,success,error
64,32,127,0.05,0.05,3,1.3,3,linear_combination,posterior_aware_prange_repair,1,234839061,2026-08-09T02:40:01.921530+00:00,1,1000,10000,0.003912925720214844,0.08240580558776855,0.1598982810974121,146.93455696105957,147.18687272071838,35,17,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.05,3,1.3,3,local_search,induced_sd_repair,0,1692602753,2026-08-09T02:42:29.114281+00:00,1,1000,10000,0.003948688507080078,0.08164000511169434,0.1455399990081787,132.81964492797852,133.05680799484253,35,18,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.05,3,1.3,3,local_search,induced_sd_repair,1,491433307,2026-08-09T02:44:42.176945+00:00,1,1000,10000,0.0039539337158203125,0.08234596252441406,0.1458601951599121,132.82030820846558,133.05871987342834,43,18,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.05,3,1.3,3,local_search,structured_sd_repair,0,904743664,2026-08-09T02:46:55.241263+00:00,1,1000,10000,0.0040569305419921875,0.08318066596984863,0.14578795433044434,133.26548504829407,133.50463271141052,38,17,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.05,3,1.3,3,local_search,structured_sd_repair,1,809661320,2026-08-09T02:49:08.751018+00:00,1,1000,10000,0.0039789676666259766,0.0821988582611084,0.15729212760925293,133.29643511772156,133.54623103141785,32,22,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.05,3,1.3,3,local_search,posterior_aware_prange_repair,0,266817649,2026-08-09T02:51:22.302490+00:00,1,1000,10000,0.0039823055267333984,0.08283019065856934,0.1457078456878662,133.88505291938782,134.12385392189026,40,24,64,25,32,True,1000,999,0,0,13.0,13,0.0,,False,
64,32,127,0.05,0.05,3,1.3,3,local_search,posterior_aware_prange_repair,1,1304635181,2026-08-09T02:53:36.431657+00:00,1,1000,10000,0.003941774368286133,0.0823819637298584,0.14674019813537598,132.90045595169067,133.13967204093933,48,7,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,1,1.1,3,random,induced_sd_repair,0,191047178,2026-08-09T02:55:49.576599+00:00,1,1000,10000,0.004068136215209961,0.08568191528320312,0.14337825775146484,312.0030519962311,312.24165296554565,9,18,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,1,1.1,3,random,induced_sd_repair,1,299179263,2026-08-09T03:01:01.824147+00:00,1,1000,10000,0.00403285026550293,0.08795690536499023,0.14333105087280273,312.216383934021,312.45734190940857,10,24,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,1,1.1,3,random,structured_sd_repair,0,176633630,2026-08-09T03:06:14.287569+00:00,1,1000,10000,0.004041910171508789,0.0857551097869873,0.1556410789489746,311.8027358055115,312.0540461540222,12,24,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,1,1.1,3,random,structured_sd_repair,1,1867431588,2026-08-09T03:11:26.347642+00:00,1,1000,10000,0.004049062728881836,0.08251190185546875,0.14396882057189941,311.3307731151581,311.5668616294861,15,13,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,1,1.1,3,random,posterior_aware_prange_repair,0,762246568,2026-08-09T03:16:37.920608+00:00,1,1000,10000,0.004021883010864258,0.08458757400512695,0.1422719955444336,309.5998878479004,309.8363661766052,10,21,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,1,1.1,3,random,posterior_aware_prange_repair,1,26515754,2026-08-09T03:21:47.762497+00:00,1,1000,10000,0.004052877426147461,0.08272695541381836,0.14497828483581543,312.88012313842773,313.1176030635834,11,24,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,1,1.1,3,linear_combination,induced_sd_repair,0,1213555901,2026-08-09T03:27:00.885895+00:00,1,1000,10000,0.004703044891357422,0.09523296356201172,0.16074204444885254,166.23136377334595,166.49815917015076,9,19,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,1,1.1,3,linear_combination,induced_sd_repair,1,706287539,2026-08-09T03:29:47.392724+00:00,1,1000,10000,0.005235910415649414,0.10628199577331543,0.19055509567260742,169.0293047428131,169.33898615837097,12,18,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,1,1.1,3,linear_combination,structured_sd_repair,0,814791000,2026-08-09T03:32:36.742976+00:00,1,1000,10000,0.00767207145690918,0.16118502616882324,0.27225613594055176,176.37724494934082,176.8281500339508,9,18,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,1,1.1,3,linear_combination,structured_sd_repair,1,313467897,2026-08-09T03:35:33.577138+00:00,1,1000,10000,0.004014730453491211,0.08207917213439941,0.14276695251464844,146.2958788871765,146.53018808364868,14,17,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,1,1.1,3,linear_combination,posterior_aware_prange_repair,0,395813874,2026-08-09T03:38:00.112707+00:00,1,1000,10000,0.004032135009765625,0.08257818222045898,0.14279603958129883,146.53643798828125,146.77140974998474,9,18,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,1,1.1,3,linear_combination,posterior_aware_prange_repair,1,1290091215,2026-08-09T03:40:26.889867+00:00,1,1000,10000,0.004085063934326172,0.08284306526184082,0.14256000518798828,146.1266589164734,146.3613429069519,6,15,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,1,1.1,3,local_search,induced_sd_repair,0,832236807,2026-08-09T03:42:53.256518+00:00,1,1000,10000,0.0040509700775146484,0.08280706405639648,0.14148306846618652,132.8979880809784,133.13163995742798,11,14,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,1,1.1,3,local_search,induced_sd_repair,1,1029249097,2026-08-09T03:45:06.393418+00:00,1,1000,10000,0.004006147384643555,0.08556270599365234,0.14282798767089844,133.60797905921936,133.84590530395508,10,18,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,1,1.1,3,local_search,structured_sd_repair,0,640406183,2026-08-09T03:47:20.244762+00:00,1,1000,10000,0.004055023193359375,0.08659791946411133,0.15624690055847168,133.1947467327118,133.44730710983276,9,24,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,1,1.1,3,local_search,structured_sd_repair,1,1569921518,2026-08-09T03:49:33.698257+00:00,1,1000,10000,0.004069805145263672,0.08565497398376465,0.15602827072143555,134.12737703323364,134.37862586975098,11,14,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,1,1.1,3,local_search,posterior_aware_prange_repair,0,1224535841,2026-08-09T03:51:48.082398+00:00,1,1000,10000,0.004122018814086914,0.08206415176391602,0.14268231391906738,133.1324691772461,133.3669250011444,11,18,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,1,1.1,3,local_search,posterior_aware_prange_repair,1,145726658,2026-08-09T03:54:01.454922+00:00,1,1000,10000,0.0040509700775146484,0.08539986610412598,0.14307284355163574,133.33606815338135,133.574049949646,14,10,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,1,1.2,3,random,induced_sd_repair,0,1444184656,2026-08-09T03:56:15.034438+00:00,1,1000,10000,0.00424504280090332,0.08288192749023438,0.14321422576904297,312.06184816360474,312.29762029647827,8,19,64,25,30,True,1000,959,0,0,26.365853658536587,27,0.0,,False,
64,32,127,0.05,0.2,1,1.2,3,random,induced_sd_repair,1,1438337857,2026-08-09T04:01:27.338011+00:00,1,1000,10000,0.004080772399902344,0.08276104927062988,0.1419508457183838,310.9832887649536,311.21752309799194,9,18,64,25,30,True,1000,959,0,0,25.29268292682927,26,0.0,,False,
64,32,127,0.05,0.2,1,1.2,3,random,structured_sd_repair,0,580900854,2026-08-09T04:06:38.561445+00:00,1,1000,10000,0.004058837890625,0.08292698860168457,0.1440291404724121,309.4923219680786,309.72874784469604,8,16,64,25,30,True,1000,991,0,0,28.11111111111111,29,0.0,,False,
64,32,127,0.05,0.2,1,1.2,3,random,structured_sd_repair,1,160739103,2026-08-09T04:11:48.296040+00:00,1,1000,10000,0.004048824310302734,0.08243894577026367,0.14242219924926758,306.52834391593933,306.76271414756775,13,14,64,25,30,True,1000,962,0,0,22.210526315789473,24,0.0,,False,
64,32,127,0.05,0.2,1,1.2,3,random,posterior_aware_prange_repair,0,946434896,2026-08-09T04:16:55.064604+00:00,1,1000,10000,0.0040090084075927734,0.08270597457885742,0.14404296875,313.04580521583557,313.28229808807373,11,23,64,25,30,True,1000,958,0,0,27.452380952380953,28,0.0,,False,
64,32,127,0.05,0.2,1,1.2,3,random,posterior_aware_prange_repair,1,464338022,2026-08-09T04:22:08.352712+00:00,1,1000,10000,0.004019021987915039,0.08678507804870605,0.15781116485595703,311.68917298316956,311.94315791130066,6,17,64,25,30,True,1000,971,0,0,27.79310344827586,29,0.0,,False,
64,32,127,0.05,0.2,1,1.2,3,linear_combination,induced_sd_repair,0,830031223,2026-08-09T04:27:20.301179+00:00,1,1000,10000,0.004069805145263672,0.08602595329284668,0.14354205131530762,145.94105100631714,146.180034160614,9,16,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,1,1.2,3,linear_combination,induced_sd_repair,1,1387535151,2026-08-09T04:29:46.486524+00:00,1,1000,10000,0.004090785980224609,0.08810305595397949,0.15348029136657715,145.60487914085388,145.85621786117554,8,25,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,1,1.2,3,linear_combination,structured_sd_repair,0,1550219092,2026-08-09T04:32:12.348218+00:00,1,1000,10000,0.004065036773681641,0.08336615562438965,0.1444559097290039,146.2336118221283,146.47117400169373,14,23,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,1,1.2,3,linear_combination,structured_sd_repair,1,1780242114,2026-08-09T04:34:38.824652+00:00,1,1000,10000,0.003995180130004883,0.08344411849975586,0.14357709884643555,147.02627205848694,147.26262307167053,14,12,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,1,1.2,3,linear_combination,posterior_aware_prange_repair,0,1303737846,2026-08-09T04:37:06.093114+00:00,1,1000,10000,0.0040929317474365234,0.08412909507751465,0.14720797538757324,146.92089915275574,147.16193890571594,10,18,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,1,1.2,3,linear_combination,posterior_aware_prange_repair,1,359847311,2026-08-10T14:21:22.845186+00:00,1,1000,10000,0.03376507759094238,0.09541821479797363,0.16154694557189941,156.11886501312256,156.424329996109,19,20,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,1,1.2,3,local_search,induced_sd_repair,0,773347319,2026-08-10T14:23:59.276376+00:00,1,1000,10000,0.004252910614013672,0.09969496726989746,0.15400481224060059,152.15114307403564,152.41535329818726,9,19,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,1,1.2,3,local_search,induced_sd_repair,1,1936856960,2026-08-10T14:26:31.699575+00:00,1,1000,10000,0.004369020462036133,0.12459278106689453,0.15778899192810059,150.85808897018433,151.15143394470215,15,15,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,1,1.2,3,local_search,structured_sd_repair,0,657171791,2026-08-10T14:29:02.859835+00:00,1,1000,10000,0.0045549869537353516,0.09333395957946777,0.17562508583068848,152.9700219631195,153.24940276145935,8,19,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,1,1.2,3,local_search,structured_sd_repair,1,118792118,2026-08-10T14:31:36.116354+00:00,1,1000,10000,0.004513978958129883,0.09200906753540039,0.1542341709136963,152.76243495941162,153.019602060318,8,27,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,1,1.2,3,local_search,posterior_aware_prange_repair,0,1994783727,2026-08-10T14:34:09.142958+00:00,1,1000,10000,0.0046689510345458984,0.1069800853729248,0.15550804138183594,159.74682712554932,160.0200788974762,7,19,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,1,1.2,3,local_search,posterior_aware_prange_repair,1,1714386339,2026-08-10T14:36:49.169956+00:00,1,1000,10000,0.004498004913330078,0.09742999076843262,0.17288875579833984,162.89563417434692,163.1770520210266,11,18,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,1,1.3,3,random,induced_sd_repair,0,892610694,2026-08-10T14:39:32.354129+00:00,1,1000,10000,0.005114078521728516,0.1243898868560791,0.18601202964782715,246.8763689994812,247.1987681388855,8,14,64,25,32,True,1000,0,0,0,29.777,32,0.0,,False,
64,32,127,0.05,0.2,1,1.3,3,random,induced_sd_repair,1,162845568,2026-08-10T14:43:39.560082+00:00,1,1000,10000,0.0044651031494140625,0.09598827362060547,0.16655325889587402,245.22754502296448,245.50117111206055,8,29,64,25,32,True,1000,0,0,0,29.013,31,0.0,,False,
64,32,127,0.05,0.2,1,1.3,3,random,structured_sd_repair,0,1270884095,2026-08-10T14:47:45.068877+00:00,1,1000,10000,0.004687070846557617,0.10083675384521484,0.1792740821838379,11.840428113937378,12.13245701789856,10,19,64,25,32,True,1000,0,0,0,26.284,28,0.0,,False,
64,32,127,0.05,0.2,1,1.3,3,random,structured_sd_repair,1,633429897,2026-08-10T14:47:57.207690+00:00,1,1000,10000,0.005532026290893555,0.10930109024047852,0.1795339584350586,12.45255708694458,12.75418996810913,10,16,64,25,32,True,1000,0,0,0,27.281,29,0.0,,False,
64,32,127,0.05,0.2,1,1.3,3,random,posterior_aware_prange_repair,0,973285618,2026-08-10T14:48:09.968802+00:00,1,1000,10000,0.004957914352416992,0.10722208023071289,0.17568016052246094,232.52752685546875,232.82156801223755,5,15,64,25,32,True,1000,0,0,0,28.241,30,0.0,,False,
64,32,127,0.05,0.2,1,1.3,3,random,posterior_aware_prange_repair,1,1573298946,2026-08-10T14:52:02.796067+00:00,1,1000,10000,0.004216194152832031,0.0858910083770752,0.14791512489318848,246.42578506469727,246.66990113258362,7,21,64,25,32,True,1000,0,0,0,28.959,31,0.0,,False,
64,32,127,0.05,0.2,1,1.3,3,linear_combination,induced_sd_repair,0,721781875,2026-08-10T14:56:09.472194+00:00,1,1000,10000,0.004636049270629883,0.09523606300354004,0.18700003623962402,179.8270320892334,180.12017679214478,13,16,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,1,1.3,3,linear_combination,induced_sd_repair,1,1239411597,2026-08-10T14:59:09.598709+00:00,1,1000,10000,0.0051572322845458984,0.11574482917785645,0.16288280487060547,183.43649411201477,183.72644710540771,11,23,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,1,1.3,3,linear_combination,structured_sd_repair,0,1331730243,2026-08-10T15:02:13.331861+00:00,1,1000,10000,0.004537105560302734,0.09813880920410156,0.18303799629211426,172.66880106925964,172.96127700805664,7,22,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,1,1.3,3,linear_combination,structured_sd_repair,1,2041932965,2026-08-10T15:05:06.299335+00:00,1,1000,10000,0.005469322204589844,0.1077890396118164,0.18398118019104004,154.3027560710907,154.6076259613037,10,23,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,1,1.3,3,linear_combination,posterior_aware_prange_repair,0,1405477536,2026-08-10T15:07:40.912634+00:00,1,1000,10000,0.0041239261627197266,0.08794093132019043,0.15799212455749512,145.9213638305664,146.17668318748474,14,9,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,1,1.3,3,linear_combination,posterior_aware_prange_repair,1,193556321,2026-08-10T15:10:07.094539+00:00,1,1000,10000,0.004024982452392578,0.09413790702819824,0.1411893367767334,146.77050280570984,147.01528191566467,14,13,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,1,1.3,3,local_search,induced_sd_repair,0,78985907,2026-08-10T15:12:34.114970+00:00,1,1000,10000,0.0041120052337646484,0.08389401435852051,0.1425337791442871,131.65864300727844,131.89454293251038,9,19,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,1,1.3,3,local_search,induced_sd_repair,1,200501848,2026-08-10T15:14:46.014679+00:00,1,1000,10000,0.004057884216308594,0.08242177963256836,0.14116811752319336,131.2734818458557,131.5061810016632,7,10,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,1,1.3,3,local_search,structured_sd_repair,0,1289679295,2026-08-10T15:16:57.526616+00:00,1,1000,10000,0.004024028778076172,0.0829319953918457,0.14196205139160156,131.824866771698,132.0591721534729,13,17,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,1,1.3,3,local_search,structured_sd_repair,1,1062785134,2026-08-10T15:19:09.591406+00:00,1,1000,10000,0.004132270812988281,0.08195972442626953,0.1417379379272461,132.03367280960083,132.2671570777893,11,23,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,1,1.3,3,local_search,posterior_aware_prange_repair,0,1405292027,2026-08-10T15:21:21.865037+00:00,1,1000,10000,0.004091024398803711,0.08330488204956055,0.1415419578552246,131.13664174079895,131.37101697921753,11,18,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,1,1.3,3,local_search,posterior_aware_prange_repair,1,231800549,2026-08-10T15:23:33.241856+00:00,1,1000,10000,0.0040700435638427734,0.08269071578979492,0.143510103225708,131.40499925613403,131.64050006866455,14,13,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,2,1.1,3,random,induced_sd_repair,0,1131911563,2026-08-10T15:25:44.888098+00:00,1,1000,10000,0.004047870635986328,0.08251476287841797,0.14316511154174805,311.2734868526459,311.5088198184967,11,24,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,2,1.1,3,random,induced_sd_repair,1,20273572,2026-08-10T15:30:56.402775+00:00,1,1000,10000,0.00410914421081543,0.08260512351989746,0.1419658660888672,311.90592098236084,312.14023089408875,11,26,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,2,1.1,3,random,structured_sd_repair,0,1058153646,2026-08-10T15:36:08.548786+00:00,1,1000,10000,0.004028797149658203,0.08324408531188965,0.15932607650756836,316.64979004859924,316.9019911289215,8,23,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,2,1.1,3,random,structured_sd_repair,1,499023026,2026-08-10T15:41:25.455745+00:00,1,1000,10000,0.004063129425048828,0.0865318775177002,0.14224696159362793,312.5163371562958,312.75464487075806,11,18,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,2,1.1,3,random,posterior_aware_prange_repair,0,1472917524,2026-08-10T15:46:38.216252+00:00,1,1000,10000,0.004086017608642578,0.08690595626831055,0.1420600414276123,311.90251302719116,312.14068579673767,8,10,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,2,1.1,3,random,posterior_aware_prange_repair,1,2105027963,2026-08-10T15:51:50.362750+00:00,1,1000,10000,0.004004240036010742,0.0893549919128418,0.15448689460754395,312.67572593688965,312.92915511131287,9,22,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,2,1.1,3,linear_combination,induced_sd_repair,0,445737899,2026-08-10T15:57:03.297704+00:00,1,1000,10000,0.004101753234863281,0.08257317543029785,0.1405339241027832,145.6612799167633,145.89400601387024,13,16,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,2,1.1,3,linear_combination,induced_sd_repair,1,1559510918,2026-08-10T15:59:29.197043+00:00,1,1000,10000,0.0040950775146484375,0.08276820182800293,0.14150595664978027,146.01228284835815,146.24606823921204,8,18,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,2,1.1,3,linear_combination,structured_sd_repair,0,794383583,2026-08-10T16:01:55.448869+00:00,1,1000,10000,0.004040956497192383,0.08263230323791504,0.14200282096862793,145.646470785141,145.8802478313446,9,11,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,2,1.1,3,linear_combination,structured_sd_repair,1,1385064549,2026-08-10T16:04:21.334537+00:00,1,1000,10000,0.004024028778076172,0.08296799659729004,0.14165496826171875,145.61795783042908,145.85172486305237,10,11,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,2,1.1,3,linear_combination,posterior_aware_prange_repair,0,241161584,2026-08-10T16:06:47.192359+00:00,1,1000,10000,0.00408482551574707,0.08257293701171875,0.14182281494140625,145.77325797080994,146.0072009563446,12,20,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.05,0.2,2,1.1,3,linear_combination,posterior_aware_prange_repair,1,768378706,2026-08-10T16:09:13.204931+00:00,1,1000,10000,0.003993034362792969,0.08213210105895996,0.14244604110717773,145.4984052181244,145.73226809501648,9,20,64,25,28,True,1000,1000,0,0,,,,,False,
