n,k,q,alpha,beta,rmax,weight_factor,budgets,enum_version,trial,seed,timestamp,m_pair_target,n_iter,max_trials_enum,gen_time_s,posterior_time_s,qhat_time_s,repair_time_s,total_time_s,rows_correct_full,rows_correct_support_only,n_rows_total,gv_bound,target_weight_used,uniqueness_guaranteed_gv,iters_used,enum_failures,pairs_recovered,pairs_correct,avg_active_error_dim,max_active_error_dim,frac_r_le_rmax,avg_v_weight,success,error
7,3,7,0.02,0.05,1,2.0,10,linear_combination,3,538325624,2026-07-28T23:02:04.068318+00:00,2,500,500,0.00010609626770019531,0.00013375282287597656,0.0005240440368652344,0.000514984130859375,0.0015218257904052734,7,0,7,4,8,False,3,0,2,2,0.0,0,1.0,6.0,True,
7,3,7,0.02,0.05,1,2.0,10,linear_combination,4,1710386075,2026-07-28T23:02:04.070169+00:00,2,500,500,0.00013208389282226562,0.0001289844512939453,0.0006730556488037109,0.0005021095275878906,0.0017290115356445312,7,0,7,4,8,False,3,0,2,2,0.0,0,1.0,7.0,True,
7,3,7,0.02,0.05,1,2.0,10,local_search,0,691166503,2026-07-28T23:02:04.072242+00:00,2,500,500,0.00011706352233886719,0.00012803077697753906,0.0005300045013427734,0.0002770423889160156,0.0012969970703125,7,0,7,4,8,False,3,0,2,2,0.0,0,1.0,6.5,True,
7,3,7,0.02,0.05,1,2.0,10,local_search,1,1823439865,2026-07-28T23:02:04.073862+00:00,2,500,500,0.00010919570922851562,0.00012373924255371094,0.0005292892456054688,0.005856037139892578,0.006843090057373047,5,0,7,4,8,False,17,0,2,2,1.8125,2,0.1875,5.5,True,
7,3,7,0.02,0.05,1,2.0,10,local_search,2,658727407,2026-07-28T23:02:04.081031+00:00,2,500,500,0.00011014938354492188,0.000125885009765625,0.0005290508270263672,0.008299589157104492,0.009294986724853516,6,1,7,4,8,False,24,0,2,2,0.9130434782608695,1,1.0,5.0,True,
7,3,7,0.02,0.05,1,2.0,10,local_search,3,544940991,2026-07-28T23:02:04.090708+00:00,2,500,500,0.00012373924255371094,0.00012803077697753906,0.0005412101745605469,0.06973528861999512,0.07077670097351074,5,2,7,4,8,False,197,0,2,2,1.760204081632653,2,0.22959183673469388,4.0,True,
7,3,7,0.02,0.05,1,2.0,10,local_search,4,1449953265,2026-07-28T23:02:04.162162+00:00,2,500,500,0.00017309188842773438,0.00013399124145507812,0.0005629062652587891,0.011860132217407227,0.013013124465942383,6,1,7,4,8,False,34,0,2,2,0.9393939393939394,1,1.0,4.0,True,
7,3,7,0.02,0.05,2,1.1,2,random,0,2141050292,2026-07-28T23:02:04.175579+00:00,2,500,500,0.00012922286987304688,0.00012993812561035156,0.0005409717559814453,0.00010919570922851562,0.0011641979217529297,7,0,7,4,4,False,3,0,2,2,0.0,0,1.0,3.5,True,
7,3,7,0.02,0.05,2,1.1,2,random,1,318956969,2026-07-28T23:02:04.177073+00:00,2,500,500,0.00010824203491210938,0.0001227855682373047,0.0005261898040771484,0.0001590251922607422,0.0011379718780517578,7,0,7,4,4,False,3,0,2,2,0.0,0,1.0,2.5,True,
7,3,7,0.02,0.05,2,1.1,2,random,2,256411295,2026-07-28T23:02:04.178522+00:00,2,500,500,0.00010585784912109375,0.00012612342834472656,0.0005230903625488281,0.0001590251922607422,0.0011320114135742188,7,0,7,4,4,False,3,0,2,2,0.0,0,1.0,4.0,True,
7,3,7,0.02,0.05,2,1.1,2,random,3,72538781,2026-07-28T23:02:04.179959+00:00,2,500,500,0.00010275840759277344,0.0001289844512939453,0.0005450248718261719,0.0030241012573242188,0.004039764404296875,6,1,7,4,4,False,20,0,2,2,0.8947368421052632,1,1.0,4.0,True,
7,3,7,0.02,0.05,2,1.1,2,random,4,681296458,2026-07-28T23:02:04.184328+00:00,2,500,500,0.00010609626770019531,0.00012302398681640625,0.0005209445953369141,0.10907220840454102,0.11005306243896484,5,2,7,4,4,False,500,0,0,0,1.134,2,1.0,,False,
7,3,7,0.02,0.05,2,1.1,2,linear_combination,0,49235012,2026-07-28T23:02:04.295038+00:00,2,500,500,0.0001571178436279297,0.00013375282287597656,0.0005512237548828125,0.007134914398193359,0.008263111114501953,6,1,7,4,4,False,21,0,2,2,0.9,1,1.0,4.0,True,
7,3,7,0.02,0.05,2,1.1,2,linear_combination,1,70126320,2026-07-28T23:02:04.303701+00:00,2,500,500,0.00013494491577148438,0.0001289844512939453,0.0005450248718261719,0.002875089645385742,0.003952980041503906,5,2,7,4,4,False,10,0,2,2,0.7777777777777778,1,1.0,4.0,True,
7,3,7,0.02,0.05,2,1.1,2,linear_combination,2,602945812,2026-07-28T23:02:04.307998+00:00,2,500,500,0.00011110305786132812,0.00012969970703125,0.0005311965942382812,0.00115203857421875,0.002161741256713867,5,2,7,4,4,False,5,0,2,2,0.5,1,1.0,4.0,True,
7,3,7,0.02,0.05,2,1.1,2,linear_combination,3,1282064864,2026-07-28T23:02:04.310504+00:00,2,500,500,0.00013399124145507812,0.00012803077697753906,0.0005381107330322266,0.0006020069122314453,0.0016388893127441406,4,0,7,4,4,False,3,0,2,2,1.5,2,1.0,4.0,True,
7,3,7,0.02,0.05,2,1.1,2,linear_combination,4,561423761,2026-07-28T23:02:04.312490+00:00,2,500,500,0.00011181831359863281,0.0001251697540283203,0.0005269050598144531,0.00041794776916503906,0.0014128684997558594,7,0,7,4,4,False,3,0,2,2,0.0,0,1.0,4.0,True,
7,3,7,0.02,0.05,2,1.1,2,local_search,0,1722491019,2026-07-28T23:02:04.314244+00:00,2,500,500,0.00010609626770019531,0.00012302398681640625,0.0005469322204589844,0.2603597640991211,0.26137423515319824,6,1,7,4,4,False,500,9,0,0,1.0,1,1.0,,False,
7,3,7,0.02,0.05,2,1.1,2,local_search,1,1572112606,2026-07-28T23:02:04.576325+00:00,2,500,500,0.00017690658569335938,0.0001380443572998047,0.0005769729614257812,0.0023109912872314453,0.0034990310668945312,4,0,7,4,4,False,8,0,2,2,2.0,3,0.7142857142857143,4.0,True,
7,3,7,0.02,0.05,2,1.1,2,local_search,2,1602256367,2026-07-28T23:02:04.580186+00:00,2,500,500,0.00011587142944335938,0.00013208389282226562,0.0005481243133544922,0.00015306472778320312,0.0012040138244628906,7,0,7,4,4,False,3,0,2,2,0.0,0,1.0,4.0,True,
7,3,7,0.02,0.05,2,1.1,2,local_search,3,73961642,2026-07-28T23:02:04.581744+00:00,2,500,500,0.0001430511474609375,0.00013184547424316406,0.00055694580078125,0.21948695182800293,0.22058796882629395,4,1,7,4,4,False,500,1,0,0,2.0,2,1.0,,False,
7,3,7,0.02,0.05,2,1.1,2,local_search,4,1142334102,2026-07-28T23:02:04.803045+00:00,2,500,500,0.00017213821411132812,0.0001380443572998047,0.0005638599395751953,0.00035309791564941406,0.001522064208984375,6,1,7,4,4,False,3,0,2,2,0.0,0,1.0,3.0,True,
7,3,7,0.02,0.05,2,1.1,3,random,0,291056849,2026-07-28T23:02:04.804942+00:00,2,500,500,0.00011301040649414062,0.00012612342834472656,0.0005397796630859375,0.00026679039001464844,0.0012760162353515625,7,0,7,4,4,False,3,0,2,2,0.0,0,1.0,4.0,True,
7,3,7,0.02,0.05,2,1.1,3,random,1,1822944460,2026-07-28T23:02:04.806551+00:00,2,500,500,0.00011086463928222656,0.00012803077697753906,0.0005328655242919922,0.0022411346435546875,0.0032448768615722656,6,1,7,4,4,False,9,0,2,2,0.75,1,1.0,4.0,True,
7,3,7,0.02,0.05,2,1.1,3,random,2,778599779,2026-07-28T23:02:04.810239+00:00,2,500,500,0.00015306472778320312,0.00013589859008789062,0.0005681514739990234,0.0001819133758544922,0.0013170242309570312,7,0,7,4,4,False,3,0,2,2,0.0,0,1.0,4.0,True,
7,3,7,0.02,0.05,2,1.1,3,random,3,63214703,2026-07-28T23:02:04.811913+00:00,2,500,500,0.00011491775512695312,0.0001289844512939453,0.0005319118499755859,0.00014710426330566406,0.0011587142944335938,6,1,7,4,4,False,3,0,2,2,0.0,0,1.0,4.0,True,
7,3,7,0.02,0.05,2,1.1,3,random,4,1726336295,2026-07-28T23:02:04.813397+00:00,2,500,500,0.00010919570922851562,0.00012874603271484375,0.0005438327789306641,0.004252910614013672,0.005270957946777344,6,1,7,4,4,False,15,0,2,2,0.8571428571428571,1,1.0,4.0,True,
7,3,7,0.02,0.05,2,1.1,3,linear_combination,0,257790389,2026-07-28T23:02:04.819028+00:00,2,500,500,0.00014019012451171875,0.00013065338134765625,0.0006070137023925781,0.002553224563598633,0.003737926483154297,3,1,7,4,4,False,7,0,2,2,2.1666666666666665,3,0.8333333333333334,4.0,True,
7,3,7,0.02,0.05,2,1.1,3,linear_combination,1,471242557,2026-07-28T23:02:04.823160+00:00,2,500,500,0.0001239776611328125,0.0001289844512939453,0.0005338191986083984,0.0006258487701416016,0.0016529560089111328,3,0,7,4,4,False,3,0,2,2,1.5,2,1.0,4.0,True,
7,3,7,0.02,0.05,2,1.1,3,linear_combination,2,1842535305,2026-07-28T23:02:04.825150+00:00,2,500,500,0.00011920928955078125,0.0001308917999267578,0.0005347728729248047,0.0014190673828125,0.0024461746215820312,6,1,7,4,4,False,4,0,2,2,0.3333333333333333,1,1.0,3.0,True,
7,3,7,0.02,0.05,2,1.1,3,linear_combination,3,1567019381,2026-07-28T23:02:04.827948+00:00,2,500,500,0.00010895729064941406,0.00012803077697753906,0.0005290508270263672,0.007875204086303711,0.00887298583984375,6,1,7,4,4,False,21,0,2,2,0.9,1,1.0,3.0,True,
7,3,7,0.02,0.05,2,1.1,3,linear_combination,4,1164309628,2026-07-28T23:02:04.837223+00:00,2,500,500,0.00016689300537109375,0.00016427040100097656,0.0007457733154296875,0.26296401023864746,0.26435399055480957,4,3,7,4,4,False,500,0,0,0,1.512,2,1.0,,False,
7,3,7,0.02,0.05,2,1.1,3,local_search,0,1613024438,2026-07-28T23:02:05.102097+00:00,2,500,500,0.00018596649169921875,0.0001361370086669922,0.000579833984375,0.00026106834411621094,0.001477956771850586,7,0,7,4,4,False,3,0,2,2,0.0,0,1.0,4.0,True,
7,3,7,0.02,0.05,2,1.1,3,local_search,1,1352909976,2026-07-28T23:02:05.103933+00:00,2,500,500,0.00011801719665527344,0.00012803077697753906,0.0005369186401367188,0.00023293495178222656,0.001255035400390625,7,0,7,4,4,False,3,0,2,2,0.0,0,1.0,4.0,True,
7,3,7,0.02,0.05,2,1.1,3,local_search,2,688886551,2026-07-28T23:02:05.105513+00:00,2,500,500,0.00011181831359863281,0.00012683868408203125,0.0005283355712890625,0.0010561943054199219,0.002061128616333008,6,1,7,4,4,False,5,0,2,2,0.5,1,1.0,3.5,True,
7,3,7,0.02,0.05,2,1.1,3,local_search,3,1287797858,2026-07-28T23:02:05.108039+00:00,2,500,500,0.00022077560424804688,0.0001373291015625,0.0005898475646972656,0.000537872314453125,0.0017750263214111328,7,0,7,4,4,False,3,0,2,2,0.0,0,1.0,4.0,True,
7,3,7,0.02,0.05,2,1.1,3,local_search,4,1001079914,2026-07-28T23:02:05.110217+00:00,2,500,500,0.00011491775512695312,0.00013685226440429688,0.0005371570587158203,0.0035271644592285156,0.004550933837890625,6,1,7,4,4,False,10,0,2,2,0.7777777777777778,1,1.0,4.0,True,
7,3,7,0.02,0.05,2,1.1,5,random,0,1030632522,2026-07-28T23:02:05.115131+00:00,2,500,500,0.00013709068298339844,0.00013113021850585938,0.0005469322204589844,0.0001800060272216797,0.0012621879577636719,7,0,7,4,4,False,3,0,2,2,0.0,0,1.0,4.0,True,
7,3,7,0.02,0.05,2,1.1,5,random,1,1086708758,2026-07-28T23:02:05.116733+00:00,2,500,500,0.00011801719665527344,0.00012493133544921875,0.0005340576171875,0.007134914398193359,0.008141040802001953,6,1,7,4,4,False,15,0,2,2,0.8571428571428571,1,1.0,4.0,True,
7,3,7,0.02,0.05,2,1.1,5,random,2,1301097693,2026-07-28T23:02:05.125261+00:00,2,500,500,0.00012421607971191406,0.00012803077697753906,0.0005578994750976562,0.0001697540283203125,0.001234292984008789,7,0,7,4,4,False,3,0,2,2,0.0,0,1.0,4.0,True,
7,3,7,0.02,0.05,2,1.1,5,random,3,1227813867,2026-07-28T23:02:05.126832+00:00,2,500,500,0.00011110305786132812,0.00013589859008789062,0.0005471706390380859,0.00014901161193847656,0.0011661052703857422,7,0,7,4,4,False,3,0,2,2,0.0,0,1.0,4.0,True,
7,3,7,0.02,0.05,2,1.1,5,random,4,1469234912,2026-07-28T23:02:05.128307+00:00,2,500,500,0.0001049041748046875,0.00012421607971191406,0.0005247592926025391,0.00024509429931640625,0.0012249946594238281,7,0,7,4,4,False,3,0,2,2,0.0,0,1.0,4.0,True,
7,3,7,0.02,0.05,2,1.1,5,linear_combination,0,231043665,2026-07-28T23:02:05.129857+00:00,2,500,500,0.00011491775512695312,0.00012803077697753906,0.0005350112915039062,0.0008797645568847656,0.0018796920776367188,4,0,7,4,4,False,3,0,2,2,2.0,2,1.0,3.5,True,
7,3,7,0.02,0.05,2,1.1,5,linear_combination,1,1232614618,2026-07-28T23:02:05.132074+00:00,2,500,500,0.00011014938354492188,0.00012803077697753906,0.0005338191986083984,0.00042891502380371094,0.0014309883117675781,7,0,7,4,4,False,3,0,2,2,0.0,0,1.0,4.0,True,
7,3,7,0.02,0.05,2,1.1,5,linear_combination,2,1741258535,2026-07-28T23:02:05.133825+00:00,2,500,500,0.00010919570922851562,0.00012969970703125,0.0005331039428710938,0.008568048477172852,0.009559869766235352,5,0,7,4,4,False,12,0,2,2,1.5454545454545454,2,1.0,4.0,True,
7,3,7,0.02,0.05,2,1.1,5,linear_combination,3,1076490747,2026-07-28T23:02:05.143775+00:00,2,500,500,0.000141143798828125,0.00013065338134765625,0.0005402565002441406,0.000522613525390625,0.0015869140625,7,0,7,4,4,False,3,0,2,2,0.0,0,1.0,4.0,True,
7,3,7,0.02,0.05,2,1.1,5,linear_combination,4,1919244126,2026-07-28T23:02:05.145686+00:00,2,500,500,0.00010395050048828125,0.00012493133544921875,0.0005271434783935547,0.3737680912017822,0.3747568130493164,4,3,7,4,4,False,500,0,0,0,1.67,2,1.0,,False,
7,3,7,0.02,0.05,2,1.1,5,local_search,0,1893527686,2026-07-28T23:02:05.521133+00:00,2,500,500,0.00017523765563964844,0.00013375282287597656,0.0005700588226318359,0.0003142356872558594,0.0014941692352294922,7,0,7,4,4,False,3,0,2,2,0.0,0,1.0,4.0,True,
7,3,7,0.02,0.05,2,1.1,5,local_search,1,1942918501,2026-07-28T23:02:05.522980+00:00,2,500,500,0.00011610984802246094,0.0001289844512939453,0.0005381107330322266,0.0002009868621826172,0.0012171268463134766,7,0,7,4,4,False,3,0,2,2,0.0,0,1.0,4.0,True,
7,3,7,0.02,0.05,2,1.1,5,local_search,2,59125877,2026-07-28T23:02:05.524514+00:00,2,500,500,0.00010704994201660156,0.00012683868408203125,0.0005240440368652344,0.00024390220642089844,0.0012297630310058594,7,0,7,4,4,False,3,0,2,2,0.0,0,1.0,4.0,True,
7,3,7,0.02,0.05,2,1.1,5,local_search,3,1891117541,2026-07-28T23:02:05.526080+00:00,2,500,500,0.00011706352233886719,0.0001270771026611328,0.0005288124084472656,0.00026106834411621094,0.001561880111694336,7,0,7,4,4,False,3,0,2,2,0.0,0,1.0,3.5,True,
7,3,7,0.02,0.05,2,1.1,5,local_search,4,4279155,2026-07-28T23:02:05.528026+00:00,2,500,500,0.00011587142944335938,0.00012803077697753906,0.0005211830139160156,0.4248528480529785,0.42584705352783203,5,0,7,4,4,False,500,1,0,0,1.4849699398797596,2,1.0,,False,
7,3,7,0.02,0.05,2,1.1,10,random,0,1381437514,2026-07-28T23:02:05.954562+00:00,2,500,500,0.00017714500427246094,0.0001399517059326172,0.0005691051483154297,0.00021195411682128906,0.0013980865478515625,7,0,7,4,4,False,3,0,2,2,0.0,0,1.0,3.5,True,
7,3,7,0.02,0.05,2,1.1,10,random,1,323512072,2026-07-28T23:02:05.956339+00:00,2,500,500,0.00011301040649414062,0.00012803077697753906,0.0005350112915039062,0.00016307830810546875,0.0011730194091796875,6,1,7,4,4,False,3,0,2,2,0.0,0,1.0,2.0,True,
7,3,7,0.02,0.05,2,1.1,10,random,2,512913880,2026-07-28T23:02:05.957847+00:00,2,500,500,0.00011181831359863281,0.00012922286987304688,0.0005350112915039062,0.00013899803161621094,0.0011420249938964844,7,0,7,4,4,False,3,0,2,2,0.0,0,1.0,3.0,True,
7,3,7,0.02,0.05,2,1.1,10,random,3,2076306775,2026-07-28T23:02:05.959336+00:00,2,500,500,0.00012111663818359375,0.00012969970703125,0.0005450248718261719,0.0007259845733642578,0.0017960071563720703,7,0,7,4,4,False,3,0,2,2,0.0,0,1.0,4.0,True,
7,3,7,0.02,0.05,2,1.1,10,random,4,1155134751,2026-07-28T23:02:05.961564+00:00,2,500,500,0.00015211105346679688,0.00013494491577148438,0.0005738735198974609,0.00021505355834960938,0.0013499259948730469,7,0,7,4,4,False,3,0,2,2,0.0,0,1.0,4.0,True,
7,3,7,0.02,0.05,2,1.1,10,linear_combination,0,17052200,2026-07-28T23:02:05.963257+00:00,2,500,500,0.00011706352233886719,0.0001289844512939453,0.0005319118499755859,0.009688854217529297,0.010719060897827148,5,2,7,4,4,False,6,0,2,2,1.2,2,1.0,3.0,True,
7,3,7,0.02,0.05,2,1.1,10,linear_combination,1,779474273,2026-07-28T23:02:05.975093+00:00,2,500,500,0.0003800392150878906,0.00033092498779296875,0.0016851425170898438,0.006262063980102539,0.009601831436157227,6,1,7,4,4,False,3,0,2,2,0.5,1,1.0,4.0,True,
7,3,7,0.02,0.05,2,1.1,10,linear_combination,2,521606575,2026-07-28T23:02:05.985217+00:00,2,500,500,0.0002009868621826172,0.00014209747314453125,0.0005857944488525391,0.0008561611175537109,0.00220489501953125,7,0,7,4,4,False,3,0,2,2,0.0,0,1.0,4.0,True,
7,3,7,0.02,0.05,2,1.1,10,linear_combination,3,431004729,2026-07-28T23:02:05.988053+00:00,2,500,500,0.0004150867462158203,0.0004668235778808594,0.0018050670623779297,0.00136566162109375,0.004870891571044922,6,1,7,4,4,False,3,0,2,2,0.0,0,1.0,4.0,True,
7,3,7,0.02,0.05,2,1.1,10,linear_combination,4,1738508509,2026-07-28T23:02:05.993468+00:00,2,500,500,0.0001621246337890625,0.0001380443572998047,0.0005497932434082031,0.0005929470062255859,0.0017390251159667969,6,1,7,4,4,False,3,0,2,2,0.0,0,1.0,3.0,True,
7,3,7,0.02,0.05,2,1.1,10,local_search,0,264641738,2026-07-28T23:02:05.995571+00:00,2,500,500,0.00011396408081054688,0.00013017654418945312,0.0005309581756591797,0.0015349388122558594,0.0025522708892822266,6,1,7,4,4,False,4,0,2,2,0.3333333333333333,1,1.0,4.0,True,
7,3,7,0.02,0.05,2,1.1,10,local_search,1,1510887248,2026-07-28T23:02:05.998488+00:00,2,500,500,0.0001480579376220703,0.00013399124145507812,0.0005640983581542969,0.016397953033447266,0.017524003982543945,5,2,7,4,4,False,15,0,2,2,1.2142857142857142,2,1.0,3.5,True,
7,3,7,0.02,0.05,2,1.1,10,local_search,2,214063014,2026-07-28T23:02:06.016455+00:00,2,500,500,0.00018596649169921875,0.0001430511474609375,0.0005698204040527344,0.0013380050659179688,0.002542734146118164,7,0,7,4,4,False,3,0,2,2,0.0,0,1.0,4.0,True,
7,3,7,0.02,0.05,2,1.1,10,local_search,3,434052222,2026-07-28T23:02:06.019367+00:00,2,500,500,0.00011682510375976562,0.00013899803161621094,0.0005848407745361328,0.009076118469238281,0.010177850723266602,6,1,7,4,4,False,10,0,2,2,0.7777777777777778,1,1.0,4.0,True,
7,3,7,0.02,0.05,2,1.1,10,local_search,4,730355838,2026-07-28T23:02:06.029917+00:00,2,500,500,0.00011277198791503906,0.0001270771026611328,0.0005321502685546875,0.6488041877746582,0.6498260498046875,6,1,7,4,4,False,500,0,0,0,1.0,1,1.0,,False,
7,3,7,0.02,0.05,2,1.5,2,random,0,132655368,2026-07-28T23:02:06.680447+00:00,2,500,500,0.00016927719116210938,0.00013709068298339844,0.0005629062652587891,0.0003693103790283203,0.0015282630920410156,6,1,7,4,6,False,4,0,2,2,0.3333333333333333,1,1.0,5.0,True,
7,3,7,0.02,0.05,2,1.5,2,random,1,1740336687,2026-07-28T23:02:06.682358+00:00,2,500,500,0.00011277198791503906,0.00013017654418945312,0.0005350112915039062,0.0001232624053955078,0.0011336803436279297,7,0,7,4,6,False,3,0,2,2,0.0,0,1.0,4.0,True,
7,3,7,0.02,0.05,2,1.5,2,random,2,1167201383,2026-07-28T23:02:06.683826+00:00,2,500,500,0.00011014938354492188,0.00013113021850585938,0.0005347728729248047,0.13845515251159668,0.13945293426513672,3,2,7,4,6,False,500,0,0,0,2.668,4,0.462,,False,
7,3,7,0.02,0.05,2,1.5,2,random,3,987877530,2026-07-28T23:02:06.824019+00:00,2,500,500,0.00017523765563964844,0.00013589859008789062,0.0005712509155273438,0.0008149147033691406,0.002002239227294922,6,1,7,4,6,False,7,0,2,2,0.6666666666666666,1,1.0,4.5,True,
7,3,7,0.02,0.05,2,1.5,2,random,4,738231125,2026-07-28T23:02:06.826393+00:00,2,500,500,0.00012111663818359375,0.00013208389282226562,0.0005519390106201172,0.0028989315032958984,0.003945827484130859,6,1,7,4,6,False,11,0,2,2,0.8,1,1.0,3.5,True,
7,3,7,0.02,0.05,2,1.5,2,linear_combination,0,1117809061,2026-07-28T23:02:06.830716+00:00,2,500,500,0.00013113021850585938,0.00013399124145507812,0.0005548000335693359,0.004906177520751953,0.005994081497192383,6,1,7,4,6,False,13,0,2,2,0.8333333333333334,1,1.0,4.0,True,
7,3,7,0.02,0.05,2,1.5,2,linear_combination,1,312189519,2026-07-28T23:02:06.838289+00:00,2,500,500,0.0004391670227050781,0.0003409385681152344,0.0016107559204101562,0.0018889904022216797,0.005071878433227539,6,1,7,4,6,False,4,0,2,2,0.3333333333333333,1,1.0,4.5,True,
7,3,7,0.02,0.05,2,1.5,2,linear_combination,2,796062613,2026-07-28T23:02:06.844928+00:00,2,500,500,0.0002238750457763672,0.00018215179443359375,0.0006000995635986328,0.0009789466857910156,0.0023670196533203125,6,1,7,4,6,False,3,0,2,2,0.0,0,1.0,6.0,True,
7,3,7,0.02,0.05,2,1.5,2,linear_combination,3,1120676718,2026-07-28T23:02:06.848238+00:00,2,500,500,0.0005161762237548828,0.0003619194030761719,0.0017781257629394531,0.008991003036499023,0.012420177459716797,6,1,7,4,6,False,12,0,2,2,0.8181818181818182,1,1.0,4.5,True,
7,3,7,0.02,0.05,2,1.5,2,linear_combination,4,1334689353,2026-07-28T23:02:06.861206+00:00,2,500,500,0.00020623207092285156,0.0001468658447265625,0.0005819797515869141,0.007895946502685547,0.009208202362060547,6,1,7,4,6,False,10,0,2,2,0.7777777777777778,1,1.0,6.0,True,
7,3,7,0.02,0.05,2,1.5,2,local_search,0,80757772,2026-07-28T23:02:06.870924+00:00,2,500,500,0.0001881122589111328,0.00014090538024902344,0.0005769729614257812,0.000701904296875,0.0019142627716064453,6,1,7,4,6,False,5,0,2,2,0.5,1,1.0,4.5,True,
7,3,7,0.02,0.05,2,1.5,2,local_search,1,1783357261,2026-07-28T23:02:06.873211+00:00,2,500,500,0.0001361370086669922,0.00013303756713867188,0.0005509853363037109,0.0001919269561767578,0.0012853145599365234,7,0,7,4,6,False,3,0,2,2,0.0,0,1.0,5.5,True,
7,3,7,0.02,0.05,2,1.5,2,local_search,2,1371561174,2026-07-28T23:02:06.874844+00:00,2,500,500,0.00011396408081054688,0.00012993812561035156,0.0005402565002441406,0.0003757476806640625,0.0014030933380126953,7,0,7,4,6,False,3,0,2,2,0.0,0,1.0,6.0,True,
7,3,7,0.02,0.05,2,1.5,2,local_search,3,752837543,2026-07-28T23:02:06.876586+00:00,2,500,500,0.00010800361633300781,0.00012803077697753906,0.0005609989166259766,0.005059957504272461,0.006078004837036133,5,0,7,4,6,False,17,0,2,2,1.5,2,1.0,6.0,True,
7,3,7,0.02,0.05,2,1.5,2,local_search,4,896280479,2026-07-28T23:02:06.883041+00:00,2,500,500,0.00015997886657714844,0.00013709068298339844,0.0005609989166259766,0.00018715858459472656,0.001348257064819336,7,0,7,4,6,False,3,0,2,2,0.0,0,1.0,5.5,True,
7,3,7,0.02,0.05,2,1.5,3,random,0,1149523990,2026-07-28T23:02:06.884747+00:00,2,500,500,0.00011181831359863281,0.00012993812561035156,0.0005519390106201172,0.011924982070922852,0.012944936752319336,3,0,7,4,6,False,24,0,2,2,3.0434782608695654,4,0.17391304347826086,5.0,True,
7,3,7,0.02,0.05,2,1.5,3,random,1,1316288163,2026-07-28T23:02:06.898155+00:00,2,500,500,0.0001678466796875,0.00013494491577148438,0.000560760498046875,0.00017905235290527344,0.0013496875762939453,6,1,7,4,6,False,3,0,2,2,0.0,0,1.0,5.5,True,
